,trade_date,ts_code,CON_YEAR,CON_OR,CON_NP,CON_EPS,CON_NA,CON_PB,CON_PS,CON_PE,CON_PEG,CON_ROE,CON_OR_YOY,CON_NP_YOY,CON_NPCGRATE_2Y,CON_PEI,trade_year,profit,year_profit,year_pe_ttm,year_profit_l1,year_profit_yoy,code_name,close,pe_ttm_weight,pe_ttm_equal,pb_ttm_weight,pb_ttm_equal,div_rate,roe,profit_avg,mv_avg,float_mv,total_mv,total_mv_l1,total_mv_chg,close_l1,close_chg,img_neg,tex_neg,riskfree_return,opt_profit_yoy,opt_pe,opt_profit,time,close_chg_s,CEFD,RIPO,NIPO,TURN,TURN_MA,trade_month,SR,lnPD,c_yoy,p_yoy,n,l1_TURN,SENT_INDEX,CEFD_R,NIPO_R,RIPO_R,SR_R,l1_TURN_R,lnPD_R,SENT_INDEX_R,SENT_INDEX_EX,SENT_INDEX_DEX,SENT_INDEX_R_EX,SENT_INDEX_R_DEX
2646,20141225,000985.SH,2014,2962876679.2618,26068.5028831,0.6083,2014890892.5917,1.9993,1.3596,15.4532,1.0479,12.94,10.05,14.05,14.7463,80.8117,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,4125.63,15.92,54.49,2.06,3.42,1.7336,12.94,10.85,172.71,279979.88,37.962538,367690.22,3.245982446854323,4027.01,2.4489633748115747,0.25,0.0,0.014319444444444445,89.15931079561041,-2.9321608040200955,9.591109128660728,241.0,5.997421611168497,-3.08,0.0,0.0,0.01227,0.007715166666666671,201412,24.67,-0.3537,11.9,7.9,1208.0,0.012280000373721123,-0.36042776703834534,6.055134296417236,-0.9812808632850647,-0.2976280450820923,7.34807825088501,0.006466404069215059,-0.14911411702632904,-0.3144993185997009,-0.5590358348631672,-0.6231220060781371,-0.6167744211337174,-0.6299345500625806
2657,20141226,000985.SH,2014,2962713599.3426,26054.3535602,0.6078,2014999199.3579,2.0463,1.3917,15.826,1.0765,12.93,10.05,13.99,14.7007,80.7677,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,4210.81,16.32,54.61,2.11,3.44,1.6939,12.93,10.85,176.99,287198.5,38.921128,379625.38,2.5250946077419956,4125.63,2.0646543679389673,0.0,0.25,0.01430138888888889,88.35151302708822,-0.5904522613065291,9.531625851198104,242.0,4.262797659049457,-12.016666666666666,0.0,0.0,0.01496,0.010399983333333336,201412,24.67,-0.3537,11.9,7.9,1209.0,0.012269999831914902,-0.8204792141914368,-2.8815321922302246,-0.9812808632850647,-0.2976280450820923,7.34807825088501,0.006456403527408838,-0.14911411702632904,-0.859846293926239,-0.5443511975112393,-0.6216131802600746,-0.5898964507367477,-0.6291408701506336
2668,20141229,000985.SH,2014,2961552196.3594,26049.8384433,0.6077,2015443648.9951,2.0434,1.3906,15.8096,1.0737,12.93,10.0,13.97,14.7239,80.7537,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,4186.36,16.32,53.55,2.11,3.4,1.696,12.93,10.84,176.8,286100.73,38.825097,389211.28,-0.24673231464413803,4210.81,-0.5806483788154959,0.333333,0.0,0.01427361111111111,88.08224710424749,-0.6934673366834189,9.512644451647247,243.0,0.33715253982106363,-12.016666666666666,0.4403785,2.0,0.01658,0.01201264166666667,201412,24.67,-0.3537,11.9,7.9,1210.0,0.014960000291466713,0.0730266273021698,-2.8815321922302246,1.01871919631958,0.14275045692920685,7.34807825088501,0.009146404452621937,-0.14911411702632904,-0.015008063986897469,-0.564767486900008,-0.6194303949775021,-0.6139000945469328,-0.6273904338855704
2679,20141230,000985.SH,2014,2962026828.5138,26051.572081450002,0.6075,2016934559.3346,2.0375,1.3874,15.7746,1.0697,12.92,10.02,13.98,14.7474,80.7395,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,4152.93,16.25,52.26,2.1,3.31,1.7043,12.96,10.87,176.6,288330.84,39.064852,388250.97,0.6175258235671777,4186.36,-0.7985457533513429,0.25,0.25,0.014277222222222222,88.21688006566785,-0.9133165829145754,9.519932608107116,244.0,0.6376753201954638,-12.016666666666666,0.43998000000000004,3.0,0.01286,0.008289108333333337,201412,24.67,-0.3537,11.9,7.9,1211.0,0.016580000519752502,0.3948758840560913,-2.8815321922302246,2.01871919631958,0.14235195517539978,7.34807825088501,0.010766404680907726,-0.14911411702632904,0.28586164116859436,-0.5176104132985775,-0.6162621631861712,-0.5606472724208954,-0.6242627744753889
2690,20141231,000985.SH,2014,2961781305.4373,26054.51076421,0.6061,2018505631.5611,2.0788,1.4168,16.1052,1.0922,12.91,10.01,13.99,14.7454,80.7485,2014,5944.98,23787.059999999998,15.92,22142.41,7.427601602535572,中证全A,4219.0,16.58,52.95,2.15,3.37,1.6706,12.96,10.91,180.75,294609.16,39.946302,390648.52,2.256376140884897,4152.93,1.5909249614127763,0.0,0.0,0.014264166666666668,88.35151302708822,1.163316582914573,9.532286731567515,245.0,2.531042232846244,-10.761666666666665,0.439998,5.0,0.01297,0.008395225000000004,201412,24.67,-0.3537,11.9,7.9,1212.0,0.012860000133514404,0.9653943181037903,-1.6265321969985962,4.01871919631958,0.14236995577812195,7.34807825088501,0.007046403829008341,-0.14911411702632904,0.867594838142395,-0.45014321263543283,-0.611541828648655,-0.48537662879364246,-0.6189067468396929
2701,20150105,000985.SH,2015,3274615536.4541,30086.51785521,0.6992,2319834579.9698,1.8677,1.3232,14.4013,0.9775,12.97,10.61,15.39,14.7321,95.9193,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4310.69,17.1,53.59,2.21,3.41,1.6211,12.97,10.91,186.54,305454.32,41.22441,399463.02,3.1995652563784116,4219.0,2.1732638065892207,0.083333,0.166667,0.01423611111111111,4012.395569092617,-33.787126436781605,26.98221264663839,246.0,4.72307557303067,-10.761666666666665,0.0,0.0,0.01698,0.012399525000000003,201501,18.89,-0.293,3.4,1.87,1213.0,0.012969999574124813,-0.5992872714996338,-2.1979808807373047,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.006150339730083942,-0.15344655513763428,-0.9439412951469421,-0.34548152630714457,-0.6071175229415469,-0.36507189072094876,-0.6145183220790998
2712,20150106,000985.SH,2015,3275456366.0581,30015.67028133,0.6972,2319356869.5793,1.8768,1.329,14.5024,0.9935,12.94,10.59,15.11,14.5969,95.7028,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4338.93,17.17,54.25,2.22,3.48,1.6117,12.97,10.92,187.38,306939.99,41.39151,412244.1,0.4053423687567559,4310.69,0.6551155383476948,0.0,0.0,0.014102777777777778,3941.214882975272,-33.32229885057472,26.683195600690325,247.0,0.4291763685845899,-10.761666666666665,0.0,0.0,0.01603,0.01144224166666667,201501,18.89,-0.293,3.4,1.87,1214.0,0.016979999840259552,-0.5196402072906494,-2.1979808807373047,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.010160339996218681,-0.15344655513763428,-0.8880350589752197,-0.36424735675304,-0.6028861237795747,-0.41654432290421933,-0.6109346591769549
2723,20150107,000985.SH,2015,3274698150.2613,30013.921122180003,0.6969,2319460260.1755,1.882,1.333,14.5436,0.9966,12.94,10.58,15.14,14.5936,95.7034,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4341.89,17.23,54.89,2.23,3.48,1.6039,12.97,10.9,187.65,308607.83,41.527176000000004,413915.1,0.32776286731264204,4338.93,0.06821958409100048,0.333333,0.0,0.013941666666666666,3948.8413850592733,-33.13287356321839,26.675813154499423,248.0,0.0046539116535490865,-10.761666666666665,0.0,0.0,0.01251,0.00791914166666667,201501,18.89,-0.293,3.4,1.87,1215.0,0.016030000522732735,-0.5385091304779053,-2.1979808807373047,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.009210340678691864,-0.15344655513763428,-0.9012795686721802,-0.37573675737114487,-0.598860680318158,-0.45846876173601386,-0.6081194495045336
2734,20150108,000985.SH,2015,3274301713.6961,30102.792002579998,0.6985,2322009246.1881,1.8454,1.3087,14.2344,0.9642,12.96,10.6,15.04,14.7631,95.9848,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4277.76,16.87,54.45,2.18,3.45,1.634,12.96,10.91,184.02,302577.71,40.668092,415271.76,-2.0687272353891895,4341.89,-1.4770065570523405,0.25,0.0,0.013786111111111112,3923.4197114459357,-34.554482758620686,27.050898802076013,249.0,2.181548369575609,-10.761666666666665,0.0,0.0,0.01184,0.007243483333333338,201501,18.89,-0.293,3.4,1.87,1216.0,0.012509999796748161,-0.6084237694740295,-2.1979808807373047,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.005690339952707291,-0.15344655513763428,-0.9503544569015503,-0.3877717834210118,-0.595109956243599,-0.4978430127428402,-0.6060975249571163
2745,20150109,000985.SH,2015,3279063256.4089,30097.311257499998,0.6985,2321905261.4676,1.8412,1.3038,14.2044,0.9628,12.96,10.8,15.1,14.7527,95.9715,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4257.06,16.83,54.26,2.18,3.42,1.6449,12.97,10.91,183.52,301042.66,40.557973,406680.92,-0.2707749357899525,4277.76,-0.4838981149012489,0.5,0.25,0.013680555555555555,3938.6727156139377,-34.69241379310345,27.02776694146789,250.0,0.23415738560498228,-11.255,0.0,0.0,0.0131,0.008497533333333338,201501,18.89,-0.293,3.4,1.87,1217.0,0.011839999817311764,-0.6471167802810669,-2.691314220428467,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.005020339973270893,-0.15344655513763428,-0.9897927045822144,-0.40408629889693476,-0.5916631574671652,-0.5380798337658985,-0.6048744094507902
2756,20150112,000985.SH,2015,3278434964.4019,30071.202051599998,0.698,2321378189.1428,1.8162,1.286,14.0201,0.9536,12.95,10.81,15.15,14.7029,95.8879,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4209.38,16.62,53.95,2.15,3.36,1.6666,12.96,10.87,180.57,296531.19,39.978892,405579.73,-1.4277858511321573,4257.06,-1.120021799082005,0.555556,0.222222,0.013628055555555556,3951.3835524206065,-35.539770114942534,26.91757124678551,251.0,1.254448830418891,-11.255,0.0,0.0,0.01027,0.005663050000000004,201501,18.89,-0.293,3.4,1.87,1218.0,0.013100000098347664,-0.6220905184745789,-2.691314220428467,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.006280340254306793,-0.15344655513763428,-0.9722261428833008,-0.42205543038125204,-0.5884763338216948,-0.5782456465237151,-0.60435916847288
2767,20150113,000985.SH,2015,3278743037.3909,29996.45292406,0.6963,2320932646.7935,1.8255,1.2922,14.1248,0.9701,12.92,10.73,14.87,14.5602,95.6508,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4236.69,16.71,54.78,2.16,3.41,1.6565,12.96,10.9,181.95,298521.31,40.228664,399788.92,0.6247596856861382,4209.38,0.6487891328414097,0.0,0.333333,0.01362638888888889,3880.2028663032625,-35.0583908045977,26.602087425955407,252.0,0.42092733889310835,-11.255,0.0,0.0,0.00736,0.0027508333333333386,201501,18.89,-0.293,3.4,1.87,1219.0,0.01027000043541193,-0.6783003211021423,-2.691314220428467,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.0034503405913710594,-0.15344655513763428,-1.011681079864502,-0.4368455784275155,-0.5855985223525932,-0.6132779599010456,-0.6045616711222456
2778,20150114,000985.SH,2015,3278946518.3579,29998.483410689998,0.6962,2321025373.1599,1.82,1.2883,14.0819,0.9669,12.92,10.75,14.92,14.5641,95.6573,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4220.66,16.64,54.34,2.15,3.4,1.6647,12.96,10.9,181.32,297312.19,40.090148,402286.64,-0.34432165085075406,4236.69,-0.3783614094965637,0.0,0.0,0.013605555555555555,3892.913703109931,-35.25563218390805,26.610657234075692,253.0,0.14315735619622638,-11.255,0.0,0.0,0.00766,0.003048725000000004,201501,18.89,-0.293,3.4,1.87,1220.0,0.007360000163316727,-0.7360990047454834,-2.691314220428467,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.000540340319275856,-0.15344655513763428,-1.0522515773773193,-0.4546982033078266,-0.583076967302598,-0.6487035281157916,-0.6054916592425079
2789,20150115,000985.SH,2015,3280419807.6038,29995.66829655,0.6964,2321022153.4747,1.8718,1.3244,14.4841,0.9949,12.92,10.78,14.95,14.5587,95.6485,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4304.69,17.14,54.28,2.22,3.44,1.6217,12.96,10.92,187.04,306027.98,41.243074,400901.48,2.8758337335147877,4220.66,1.9909208512412624,0.333333,0.333333,0.013594444444444445,3900.5402051939323,-33.406436781609194,26.598775851721307,254.0,3.9637658359072327,-11.255,0.0,0.0,0.009,0.004385908333333337,201501,18.89,-0.293,3.4,1.87,1221.0,0.007660000119358301,-0.7301404476165771,-2.691314220428467,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.0008403402753174305,-0.15344655513763428,-1.0480691194534302,-0.4755043506356312,-0.5808844730020285,-0.6845865777976144,-0.6070825494139221
2800,20150116,000985.SH,2015,3279945944.41,30006.72272739,0.6965,2321379927.4608,1.8952,1.3413,14.6614,1.0056,12.93,10.77,14.95,14.5798,95.6839,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4349.65,17.37,55.49,2.25,3.48,1.599,12.95,10.88,188.84,310470.14,41.827054,412430.74,1.4159468326730318,4304.69,1.0444422246433493,0.5,0.25,0.013580555555555556,3900.5402051939323,-32.591264367816095,26.645431835453543,255.0,1.0908595606179485,-12.603333333333333,0.0,0.0,0.01083,0.006211275000000004,201501,18.89,-0.293,3.4,1.87,1222.0,0.008999999612569809,-0.7729061841964722,-4.039647579193115,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.0021803397685289383,-0.15344655513763428,-1.1116461753845215,-0.4943315754398805,-0.5790494783825255,-0.7169070465115102,-0.6093845322401411
2811,20150119,000985.SH,2015,3277368017.2831,30012.8108633,0.6967,2321295361.9957,1.768,1.2523,13.6745,0.9372,12.93,10.74,15.1,14.5915,95.7025,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4102.1,16.12,53.58,2.08,3.38,1.72,12.96,10.89,175.38,286872.75,38.671203000000006,418270.54,-7.544999463744196,4349.65,-5.691262515374785,0.125,0.125,0.013594444444444445,3938.6727156139377,-37.128735632183904,26.671127230728793,256.0,32.390469018910125,-12.603333333333333,0.0,0.0,0.01277,0.008146025000000005,201501,18.89,-0.293,3.4,1.87,1223.0,0.010830000042915344,-0.7365584969520569,-4.039647579193115,-0.9836013913154602,-0.44372931122779846,11.435293197631836,0.004010340198874474,-0.15344655513763428,-1.0861328840255737,-0.5149287603873415,-0.5775101275687999,-0.7520068166594019,-0.6122946217336059
2822,20150120,000985.SH,2015,3277434538.0245,30008.537045310004,0.6965,2321343567.026,1.8055,1.2788,13.9665,0.9577,12.93,10.72,15.07,14.5833,95.6855,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4196.97,16.47,55.74,2.13,3.49,1.6806,12.95,10.89,179.19,293185.54,39.510521999999995,386712.03,2.1703979573637566,4102.1,2.3127178762097467,0.333333,0.0,0.013602777777777778,3931.0462135299367,-35.786206896551725,26.65308928870338,257.0,5.348663974940121,-12.603333333333333,0.439689,1.0,0.01138,0.0067518500000000045,201501,18.89,-0.293,3.4,1.87,1224.0,0.012769999913871288,-0.1482650339603424,-4.039647579193115,0.016398584470152855,-0.004040298517793417,11.435293197631836,0.005950340069830418,-0.15344655513763428,-0.5306532979011536,-0.5313155685543025,-0.5755941306807789,-0.7817169398956126,-0.6148367207671739
2833,20150121,000985.SH,2015,3278034012.8536,29984.62331323,0.6955,2320893665.3891,1.883,1.3332,14.5749,1.0026,12.92,10.74,15.07,14.5376,95.6067,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4342.22,17.18,57.52,2.22,3.58,1.6135,12.95,10.89,187.09,305599.53,41.179155,395105.22,4.223262350216483,4196.97,3.46083007503033,0.333333,0.333333,0.013611111111111112,3931.0462135299367,-32.98896551724138,26.55215974189536,258.0,11.97734480823444,-12.603333333333333,0.44020125,4.0,0.01311,0.008476133333333339,201501,18.89,-0.293,3.4,1.87,1225.0,0.011380000039935112,0.6941540241241455,-4.039647579193115,3.0163986682891846,-0.0035280482843518257,11.435293197631836,0.004560340195894241,-0.15344655513763428,0.28579065203666687,-0.5029936667827402,-0.5723909492283507,-0.7593926363697439,-0.6156798000310794
2844,20150122,000985.SH,2015,3278579272.4852,29989.23821448,0.6956,2320950150.445,1.8955,1.3418,14.6696,1.0085,12.92,10.75,15.14,14.5464,95.6204,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4385.06,17.28,58.11,2.24,3.62,1.5992,12.96,10.88,187.98,307521.9,41.35533,411791.55,0.4278256802501268,4342.22,0.9865921118690446,0.0,0.25,0.013611111111111112,3948.8413850592733,-32.5535632183908,26.571637249219098,259.0,0.9733639952022214,-12.603333333333333,0.44000700000000004,6.0,0.01128,0.006640100000000006,201501,18.89,-0.293,3.4,1.87,1226.0,0.01310999970883131,1.308217167854309,-4.039647579193115,5.0163984298706055,-0.003722298191860318,11.435293197631836,0.00629033986479044,-0.15344655513763428,0.8668204545974731,-0.4144792378866733,-0.5673053073583969,-0.6664560853614332,-0.6139929831729336
2855,20150123,000985.SH,2015,3279631009.0183,30046.310512019998,0.6972,2321489830.2051,1.8932,1.3401,14.6276,0.9981,12.94,10.77,15.37,14.6554,95.807,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4368.62,17.25,57.88,2.23,3.61,1.6027,12.97,10.9,187.83,307287.97,41.304722,413553.3,-0.12237358521864916,4385.06,-0.37490935129737,0.25,0.25,0.013613888888888889,4007.3112343699486,-32.74666666666667,26.812514796342796,260.0,0.1405570216902148,-10.823333333333332,0.44018399999999996,3.0,0.01167,0.0070236833333333385,201501,18.89,-0.293,3.4,1.87,1227.0,0.01128000020980835,0.49384263157844543,-2.2596476078033447,2.0163986682891846,-0.0035452982410788536,11.435293197631836,0.004460340365767479,-0.15344655513763428,0.1144702211022377,-0.287106909748983,-0.5613725312171423,-0.5301188180645149,-0.6112308150039906
2866,20150126,000985.SH,2015,3292750594.2155,30161.732274,0.6982,2323706077.2282,1.9186,1.354,14.7812,0.9945,12.98,10.78,15.61,14.8628,96.2713,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4435.87,17.43,58.89,2.26,3.68,1.582,12.98,10.91,190.17,311351.74,41.762105,413047.22,1.1073382844702495,4368.62,1.5393877242699139,0.428571,0.0,0.013593055555555556,4068.3232510419584,-32.04045977011494,27.299660261109715,261.0,2.3697145656329046,-10.823333333333332,1.3078626666666666,3.0,0.01011,0.0054582083333333375,201501,18.89,-0.293,3.4,1.87,1228.0,0.011669999919831753,1.0143802165985107,-2.2596476078033447,2.0163986682891846,0.864133358001709,11.435293197631836,0.004850340075790882,-0.15344655513763428,0.6131013631820679,-0.22936524330941646,-0.5540755819953693,-0.47280266808161836,-0.6066554787162579
2877,20150127,000985.SH,2015,3291478215.6833,30098.96207954,0.6978,2323071633.0668,1.9049,1.3445,14.7023,0.9972,12.96,10.77,15.56,14.7433,96.0715,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4425.6,17.31,59.26,2.24,3.69,1.5905,12.98,10.92,188.85,309394.69,41.490121,417621.05,-0.6512698533754357,4435.87,-0.23152166316865452,0.0,0.0,0.013602777777777778,4055.61241423529,-32.4032183908046,27.0347343491398,262.0,0.05360228051637992,-10.823333333333332,0.439989,3.0,0.01193,0.007271266666666671,201501,18.89,-0.293,3.4,1.87,1229.0,0.010110000148415565,0.4704887568950653,-2.2596476078033447,2.0163986682891846,-0.003740298328921199,11.435293197631836,0.003290340304374695,-0.15344655513763428,0.09804757684469223,-0.13740547935378522,-0.5461172727554442,-0.3762452733058747,-0.6012749130030366
2888,20150128,000985.SH,2015,3288501734.8516,29980.40654177,0.696,2321748948.7744,1.8813,1.3282,14.5693,1.0036,12.91,10.75,15.07,14.517,95.6926,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4383.22,17.1,58.72,2.22,3.67,1.6067,12.98,10.88,185.99,305540.26,40.991921000000005,414901.21,-1.200767768308031,4425.6,-0.9576102675343479,0.0,0.0,0.0136125,3931.0462135299367,-33.01471264367816,26.53436256866339,263.0,0.9170174244872052,-10.823333333333332,0.43997200000000003,2.0,0.00962,0.004956216666666672,201501,18.89,-0.293,3.4,1.87,1230.0,0.01193000003695488,0.21671950817108154,-2.2596476078033447,1.016398549079895,-0.0037572982255369425,11.435293197631836,0.005110340192914009,-0.15344655513763428,-0.1550988107919693,-0.09245913600828158,-0.5378322205806266,-0.33407167356519896,-0.5955828550024908
2899,20150129,000985.SH,2015,3270202743.183,29990.939682340002,0.6933,2323522459.1486,1.8646,1.3248,14.4457,0.9937,12.91,10.36,14.84,14.5372,95.7254,2015,6082.23,23693.489999999998,21.75,23787.059999999998,-0.3933651321348708,中证全A,4342.75,16.91,58.27,2.19,3.64,1.624,12.97,10.87,183.76,302438.31,40.55515,409919.21,-1.065505078427531,4383.22,-0.9232938342132124,0.0,0.25,0.013630555555555555,3872.576364219261,-33.582988505747124,26.578818411048793,264.0,0.8524715042961349,-10.823333333333332,0.440252,1.0,0.00874,0.004072566666666671,201501,18.89,-0.293,3.4,1.87,1231.0,0.009619999676942825,-0.1189047172665596,-2.2596476078033447,0.016398584470152855,-0.0034772981889545918,11.435293197631836,0.0028003398329019547,-0.15344655513763428,-0.4656555950641632,-0.06959915697289187,-0.5296245364206553,-0.31815760301438856,-0.5901294975351825
